IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984 
1,1984,2.6370001,28.3670006,.4980000,99.9861984,.9696419,3.3452265,-.6971552,4.6050320,777,1983,110,1.1786550,1.2936306,3.2833669,-.3886080,-.2174100,4.5767131,4.5772109,0,0,0,0,0,0,0,0,1 
4,1977,2.0280001,27.2528992,.2108000,116.0500031,.7070501,3.3051598,-1.5568454,4.7540212,778,1984,111, , , , , , , ,0,1,0,0,0,0,0,0,0 
4,1978,2.0130000,24.5921993,.3266000,114.2500000,.6996261,3.2024293,-1.1190192,4.7383890,779,1977,111,.7070501, ,3.3051598,-1.5568454, ,4.7540212, ,0,0,1,0,0,0,0,0,0 
4,1979,1.9890000,23.3820000,.3217000,110.8499985,.6876320,3.1519666,-1.1341358,4.7081780,780,1978,111,.6996261,.7070501,3.2024293,-1.1190192,-1.5568454,4.7383890,4.7540212,0,0,0,1,0,0,0,0,0 
4,1980,1.7730000,22.0417995,.2854000,104.4499969,.5726730,3.0929406,-1.2538636,4.6487083,781,1979,111,.6876320,.6996261,3.1519666,-1.1341358,-1.1190192,4.7081780,4.7383890,0,0,0,0,1,0,0,0,0 
4,1981,1.6619999,22.9619007,.2386000,94.5999985,.5080217,3.1338363,-1.4329667,4.5496573,782,1980,111,.5726730,.6876320,3.0929406,-1.2538636,-1.1341358,4.6487083,4.7081780,0,0,0,0,0,1,0,0,0 
4,1982,1.3850000,23.8057003,.2000000,89.8499985,.3257001,3.1699250,-1.6094379,4.4981418,783,1981,111,.5080217,.5726730,3.1338363,-1.4329667,-1.2538636,4.5496573,4.6487083,0,0,0,0,0,0,1,0,0 
4,1983,1.1720001,25.6821995,.1710000,88.6999969,.1587117,3.2457981,-1.7660917,4.4852600,784,1982,111,.3257001,.5080217,3.1699250,-1.6094379,-1.4329667,4.4981418,4.5496573,0,0,0,0,0,0,0,1,0 
4,1984,1.0970000,26.0709000,.1301000,87.1500015,.0925792,3.2608197,-2.0394518,4.4676309,785,1983,111,.1587117,.3257001,3.2457981,-1.7660917,-1.6094379,4.4852600,4.4981418,0,0,0,0,0,0,0,0,1 
6,1977,3.4289999,21.9379005,.4373000,106.8729019,1.2322687,3.0882158,-.8271358,4.6716404,786,1984,112, , , , , , , ,0,1,0,0,0,0,0,0,0 
6,1978,3.0850000,21.1797009,.4176000,108.6912003,1.1265516,3.0530431,-.8732312,4.6885109,787,1977,112,1.2322687, ,3.0882158,-.8271358, ,4.6716404, ,0,0,1,0,0,0,0,0,0 
6,1979,3.0829999,21.6257992,.3866000,107.0384979,1.1259031,3.0738871,-.9503648,4.6731887,788,1978,112,1.1265516,1.2322687,3.0530431,-.8732312,-.8271358,4.6885109,4.6716404,0,0,0,1,0,0,0,0,0 
6,1980,3.0710001,21.3412991,.3732000,103.4251022,1.1220033,3.0606441,-.9856408,4.6388478,789,1979,112,1.1259031,1.1265516,3.0738871,-.9503648,-.8732312,4.6731887,4.6885109,0,0,0,0,1,0,0,0,0 
6,1981,2.4760001,23.5629005,.3309000,98.1857986,.9066444,3.1596735,-1.1059390,4.5868616,790,1980,112,1.1220033,1.1259031,3.0606441,-.9856408,-.9503648,4.6388478,4.6731887,0,0,0,0,0,1,0,0,0 
6,1982,1.7230000,23.6345997,.2680000,92.0669022,.5440670,3.1627116,-1.3167683,4.5225153,791,1981,112,.9066444,1.1220033,3.1596735,-1.1059390,-.9856408,4.5868616,4.6388478,0,0,0,0,0,0,1,0,0 
6,1983,1.4870000,24.4648991,.1994000,89.8429031,.3967607,3.1972394,-1.6124425,4.4980626,792,1982,112,.5440670,.9066444,3.1627116,-1.3167683,-1.1059390,4.5225153,4.5868616,0,0,0,0,0,0,0,1,0 
6,1984,1.2910000,24.1618004,.1513000,88.4592972,.2554171,3.1847730,-1.8884907,4.4825425,793,1983,112,.3967607,.5440670,3.1972394,-1.6124425,-1.3167683,4.4980626,4.5225153,0,0,0,0,0,0,0,0,1 
5,1976,1.8240000,23.2961998,.2204000,93.9499969,.6010319,3.1482902,-1.5123112,4.5427628,794,1984,113, , , , , , , ,1,0,0,0,0,0,0,0,0 
5,1977,1.9190000,22.2000008,.2093000,96.7500000,.6518042,3.1000924,-1.5639867,4.5721302,795,1976,113,.6010319, ,3.1482902,-1.5123112, ,4.5427628, ,0,1,0,0,0,0,0,0,0 
5,1978,1.9330000,22.5797005,.2094000,101.4000015,.6590732,3.1170514,-1.5635090,4.6190729,796,1977,113,.6518042,.6010319,3.1000924,-1.5639867,-1.5123112,4.5721302,4.5427628,0,0,1,0,0,0,0,0,0 
5,1979,1.8160000,23.4643993,.2183000,102.3000031,.5966363,3.1554844,-1.5218850,4.6279097,797,1978,113,.6590732,.6518042,3.1170514,-1.5635090,-1.5639867,4.6190729,4.5721302,0,0,0,1,0,0,0,0,0 
5,1980,1.6030000,21.9764996,.1875000,100.5500031,.4718769,3.0899737,-1.6739764,4.6106553,798,1979,113,.5966363,.6590732,3.1554844,-1.5218850,-1.5635090,4.6279097,4.6190729,0,0,0,0,1,0,0,0,0 
5,1981,1.3080000,23.0191994,.1674000,95.4250031,.2684992,3.1363287,-1.7873691,4.5583405,799,1980,113,.4718769,.5966363,3.0899737,-1.6739764,-1.5218850,4.6106553,4.6279097,0,0,0,0,0,1,0,0,0 
5,1982,1.0300000,25.0576992,.1267000,97.1250000,.0295588,3.2211812,-2.0659332,4.5759988,800,1981,113,.2684992,.4718769,3.1363287,-1.7873691,-1.6739764,4.5583405,4.6106553,0,0,0,0,0,0,1,0,0 
5,1983,.7490000,26.0664997,.1068000,105.9250031,-.2890163,3.2606509,-2.2367973,4.6627312,801,1982,113,.0295588,.2684992,3.2211812,-2.0659332,-1.7873691,4.5759988,4.5583405,0,0,0,0,0,0,0,1,0 
8,1977,.5750000,24.0739002,.0739000,120.5774002,-.5533853,3.1811283,-2.6050425,4.7922916,802,1983,114, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,.5540000,23.7087002,.0723000,119.3105011,-.5905905,3.1658421,-2.6269312,4.7817292,803,1977,114,-.5533853, ,3.1811283,-2.6050425, ,4.7922916, ,0,0,1,0,0,0,0,0,0 
8,1979,.5800000,23.4351006,.0720000,117.8746033,-.5447272,3.1542349,-2.6310892,4.7696214,804,1978,114,-.5905905,-.5533853,3.1658421,-2.6269312,-2.6050425,4.7817292,4.7922916,0,0,0,1,0,0,0,0,0 
8,1980,.4890000,23.0382004,.0647000,100,-.7153928,3.1371536,-2.7379942,4.6051702,805,1979,114,-.5447272,-.5905905,3.1542349,-2.6310892,-2.6269312,4.7696214,4.7817292,0,0,0,0,1,0,0,0,0 
8,1981,.4710000,21.4069004,.0563000,92.6621017,-.7528972,3.0637133,-2.8770607,4.5289598,806,1980,114,-.7153928,-.5447272,3.1371536,-2.7379942,-2.6310892,4.6051702,4.7696214,0,0,0,0,0,1,0,0,0 
8,1982,1.0549999,10.8961000,.0468000,91.2704010,.0535407,2.3884048,-3.0618720,4.5138264,807,1981,114,-.7528972,-.7153928,3.0637133,-2.8770607,-2.7379942,4.5289598,4.6051702,0,0,0,0,0,0,1,0,0 
8,1983,.4400000,27.4643002,.0407000,94.6714020,-.8209805,3.3128870,-3.2015271,4.5504122,808,1982,114,.0535407,-.7528972,2.3884048,-3.0618720,-2.8770607,4.5138264,4.5289598,0,0,0,0,0,0,0,1,0 
8,1984,.4630000,30.7164993,.0372000,97.9029999,-.7700282,3.4247999,-3.2914464,4.5839772,809,1983,114,-.8209805,.0535407,3.3128870,-3.2015271,-3.0618720,4.5504122,4.5138264,0,0,0,0,0,0,0,0,1 
8,1977,1.8600000,17.7334003,.2389000,120.5774002,.6205765,2.8754499,-1.4317102,4.7922916,810,1984,115, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,1.8470000,17.2786999,.2212000,119.3105011,.6135627,2.8494744,-1.5086880,4.7817292,811,1977,115,.6205765, ,2.8754499,-1.4317102, ,4.7922916, ,0,0,1,0,0,0,0,0,0 
8,1979,1.7380000,17.1168995,.2107000,117.8746033,.5527350,2.8400662,-1.5573199,4.7696214,812,1978,115,.6135627,.6205765,2.8494744,-1.5086880,-1.4317102,4.7817292,4.7922916,0,0,0,1,0,0,0,0,0 
8,1980,1.5700001,17.5074997,.1874000,100,.4510756,2.8626294,-1.6745099,4.6051702,813,1979,115,.5527350,.6135627,2.8400662,-1.5573199,-1.5086880,4.7696214,4.7817292,0,0,0,0,1,0,0,0,0 
8,1981,1.3460000,20.4505005,.1550000,92.6621017,.2971372,3.0180073,-1.8643302,4.5289598,814,1980,115,.4510756,.5527350,2.8626294,-1.6745099,-1.5573199,4.6051702,4.7696214,0,0,0,0,0,1,0,0,0 
8,1982,1.3680000,20.3735008,.1386000,91.2704010,.3133498,3.0142350,-1.9761631,4.5138264,815,1981,115,.2971372,.4510756,3.0180073,-1.8643302,-1.6745099,4.5289598,4.6051702,0,0,0,0,0,0,1,0,0 
8,1983,1.3580000,18.8066006,.1279000,94.6714020,.3060130,2.9342079,-2.0565066,4.5504122,816,1982,115,.3133498,.2971372,3.0142350,-1.9761631,-1.8643302,4.5138264,4.5289598,0,0,0,0,0,0,0,1,0 
8,1984,1.4690000,17.8696995,.1342000,97.9029999,.3845819,2.8831065,-2.0084240,4.5839772,817,1983,115,.3060130,.3133498,2.9342079,-2.0565066,-1.9761631,4.5504122,4.5138264,0,0,0,0,0,0,0,0,1 
8,1977,1.9240000,19.9748993,.3072000,117.6335983,.6544064,2.9944766,-1.1802562,4.7675748,818,1984,116, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,1.9180000,19.7248001,.3144000,120.3662033,.6512830,2.9818769,-1.1570892,4.7905388,819,1977,116,.6544064, ,2.9944766,-1.1802562, ,4.7675748, ,0,0,1,0,0,0,0,0,0 
8,1979,1.9490000,19.0902996,.3315000,119.0711975,.6673164,2.9491804,-1.1041275,4.7797217,820,1978,116,.6512830,.6544064,2.9818769,-1.1570892,-1.1802562,4.7905388,4.7675748,0,0,0,1,0,0,0,0,0 
8,1980,1.9579999,19.4351006,.3466000,114.8955002,.6719235,2.9670808,-1.0595839,4.7440228,821,1979,116,.6673164,.6512830,2.9491804,-1.1041275,-1.1570892,4.7797217,4.7905388,0,0,0,0,1,0,0,0,0 
8,1981,1.7580000,19.2656002,.2853000,98.7770004,.5641768,2.9583211,-1.2542140,4.5928650,822,1980,116,.6719235,.6673164,2.9670808,-1.0595839,-1.1041275,4.7440228,4.7797217,0,0,0,0,0,1,0,0,0 
8,1982,1.6510000,20.9419994,.2430000,92.4301987,.5013812,3.0417566,-1.4146938,4.5264540,823,1981,116,.5641768,.6719235,2.9583211,-1.2542140,-1.0595839,4.5928650,4.7440228,0,0,0,0,0,0,1,0,0 
8,1983,1.6300000,21.0270004,.2155000,91.8371964,.4885800,3.0458074,-1.5347943,4.5200176,824,1982,116,.5013812,.5641768,3.0417566,-1.4146938,-1.2542140,4.5264540,4.5928650,0,0,0,0,0,0,0,1,0 
8,1984,1.6450000,22.0181999,.1978000,95.2099991,.4977404,3.0918694,-1.6204989,4.5560851,825,1983,116,.4885800,.5013812,3.0458074,-1.5347943,-1.4146938,4.5200176,4.5264540,0,0,0,0,0,0,0,0,1 
3,1977,10.8240004,18.3647995,2.3443000,107.4791031,2.3817658,2.9104357,.8519869,4.6772966,826,1984,117, , , , , , , ,0,1,0,0,0,0,0,0,0 
3,1978,10.6090002,19.1534996,2.3636999,108.9188004,2.3617027,2.9524856,.8602282,4.6906028,827,1977,117,2.3817658, ,2.9104357,.8519869, ,4.6772966, ,0,0,1,0,0,0,0,0,0 
3,1979,10.6639996,19.3349991,2.4823999,111.5590973,2.3668735,2.9619169,.9092258,4.7145543,828,1978,117,2.3617027,2.3817658,2.9524856,.8602282,.8519869,4.6906028,4.6772966,0,0,0,1,0,0,0,0,0 
3,1980,8.5880003,19.1560001,2.2140000,100,2.1503658,2.9526160,.7948008,4.6051702,829,1979,117,2.3668735,2.3617027,2.9619169,.9092258,.8602282,4.7145543,4.6906028,0,0,0,0,1,0,0,0,0 
3,1981,7.7290001,22.4141006,2.0860000,99.3964996,2.0449796,3.1096902,.7352483,4.5991168,830,1980,117,2.1503658,2.3668735,2.9526160,.7948008,.9092258,4.6051702,4.7145543,0,0,0,0,0,1,0,0,0 
3,1982,7.2020001,21.6280003,2.0488999,99.2930984,1.9743588,3.0739887,.7173030,4.5980759,831,1981,117,2.0449796,2.1503658,3.1096902,.7352483,.7948008,4.5991168,4.6051702,0,0,0,0,0,0,1,0,0 
3,1983,7.0760002,21.7176991,2.0430000,107.0929031,1.9567088,3.0781276,.7144193,4.6736965,832,1982,117,1.9743588,2.0449796,3.0739887,.7173030,.7352483,4.5980759,4.5991168,0,0,0,0,0,0,0,1,0 
3,1984,6.7729998,21.3738995,2.1782999,113.4570999,1.9129441,3.0621705,.7785447,4.7314248,833,1983,117,1.9567088,1.9743588,3.0781276,.7144193,.7173030,4.6736965,4.5980759,0,0,0,0,0,0,0,0,1 
8,1976,4.0270000,14.3738003,.3986000,116.8156967,1.3930217,2.6654072,-.9197968,4.7605972,834,1984,118, , , , , , , ,1,0,0,0,0,0,0,0,0 
8,1977,3.7900000,15.0236998,.4170000,118.2222977,1.3323660,2.7096288,-.8746691,4.7725668,835,1976,118,1.3930217, ,2.6654072,-.9197968, ,4.7605972, ,0,1,0,0,0,0,0,0,0 
8,1978,4.0430002,14.9687004,.6444000,120.1550980,1.3969871,2.7059615,-.4394356,4.7887836,836,1977,118,1.3323660,1.3930217,2.7096288,-.8746691,-.9197968,4.7725668,4.7605972,0,0,1,0,0,0,0,0,0 
8,1979,4.9580002,15.1323004,.9722000,118.8319016,1.6010025,2.7168314,-.0281938,4.7777100,837,1978,118,1.3969871,1.3323660,2.7059615,-.4394356,-.8746691,4.7887836,4.7725668,0,0,0,1,0,0,0,0,0 
8,1980,4.7690001,15.4628000,.6506000,111.9163971,1.5621367,2.7384372,-.4298602,4.7177520,838,1979,118,1.6010025,1.3969871,2.7168314,-.0281938,-.4394356,4.7777100,4.7887836,0,0,0,0,1,0,0,0,0 
8,1981,4.4270000,15.3374996,.5422000,97.5540009,1.4877222,2.7303009,-.6121203,4.5804062,839,1980,118,1.5621367,1.6010025,2.7384372,-.4298602,-.0281938,4.7177520,4.7777100,0,0,0,0,0,1,0,0,0 
8,1982,4.0500002,16.1760998,.4127000,92.1981964,1.3987169,2.7835348,-.8850343,4.5239406,840,1981,118,1.4877222,1.5621367,2.7303009,-.6121203,-.4298602,4.5804062,4.7177520,0,0,0,0,0,0,1,0,0 
8,1983,3.8269999,16.9556999,.3452000,92.4040985,1.3420812,2.8306041,-1.0636313,4.5261712,841,1982,118,1.3987169,1.4877222,2.7835348,-.8850343,-.6121203,4.5239406,4.5804062,0,0,0,0,0,0,0,1,0 
2,1977,2.2190001,41.6654015,.3679000,109.8750000,.7970567,3.7296710,-.9999441,4.6993432,842,1983,119, , , , , , , ,0,1,0,0,0,0,0,0,0 
2,1978,2.1770000,28.3199005,.3584000,109.8750000,.7779478,3.3435647,-1.0261056,4.6993432,843,1977,119,.7970567, ,3.7296710,-.9999441, ,4.6993432, ,0,0,1,0,0,0,0,0,0 
2,1979,1.9830000,28.7493992,.3548000,111.6750031,.6846108,3.3586168,-1.0362011,4.7155929,844,1978,119,.7779478,.7970567,3.3435647,-1.0261056,-.9999441,4.6993432,4.6993432,0,0,0,1,0,0,0,0,0 
2,1980,1.9650000,27.1354008,.3525000,108.2500000,.6754923,3.3008392,-1.0427047,4.6844435,845,1979,119,.6846108,.7779478,3.3586168,-1.0362011,-1.0261056,4.7155929,4.6993432,0,0,0,0,1,0,0,0,0 
2,1981,1.8630000,24.5027008,.3090000,97.2500000,.6221881,3.1987834,-1.1744140,4.5772848,846,1980,119,.6754923,.6846108,3.3008392,-1.0427047,-1.0362011,4.6844435,4.7155929,0,0,0,0,0,1,0,0,0 
2,1982,1.5420001,25.5926991,.2576000,89.4749985,.4330803,3.2423072,-1.3563472,4.4939594,847,1981,119,.6221881,.6754923,3.1987834,-1.1744140,-1.0427047,4.5772848,4.6844435,0,0,0,0,0,0,1,0,0 
2,1983,1.4200000,25.3738003,.2208000,91.6500015,.3506568,3.2337172,-1.5104979,4.5179768,848,1982,119,.4330803,.6221881,3.2423072,-1.3563472,-1.1744140,4.4939594,4.5772848,0,0,0,0,0,0,0,1,0 
2,1984,1.2650000,23.2838001,.2011000,94.1750031,.2350721,3.1477578,-1.6039530,4.5451546,849,1983,119,.3506568,.4330803,3.2337172,-1.5104979,-1.3563472,4.5179768,4.4939594,0,0,0,0,0,0,0,0,1 
9,1977,1.1300000,22.9090004,.1883000,105.5970001,.1222176,3.1315298,-1.6697189,4.6596298,850,1984,120, , , , , , , ,0,1,0,0,0,0,0,0,0 
9,1978,1.1150000,22.7145004,.1974000,108.3964005,.1088544,3.1230035,-1.6225232,4.6857948,851,1977,120,.1222176, ,3.1315298,-1.6697189, ,4.6596298, ,0,0,1,0,0,0,0,0,0 
9,1979,1.1170000,23.9824009,.2649000,110.9044037,.1106465,3.1773202,-1.3284029,4.7086687,852,1978,120,.1088544,.1222176,3.1230035,-1.6225232,-1.6697189,4.6857948,4.6596298,0,0,0,1,0,0,0,0,0 
9,1980,1.2240000,24.9015007,.2947000,104.9727020,.2021242,3.2149282,-1.2217973,4.6537004,853,1979,120,.1106465,.1088544,3.1773202,-1.3284029,-1.6225232,4.7086687,4.6857948,0,0,0,0,1,0,0,0,0 
9,1981,1.1799999,23.6553993,.2536000,96.0252991,.1655144,3.1635914,-1.3719970,4.5646119,854,1980,120,.2021242,.1106465,3.2149282,-1.2217973,-1.3284029,4.6537004,4.7086687,0,0,0,0,0,1,0,0,0 
9,1982,1.6100000,24.0294991,.2633000,91.8038025,.4762342,3.1792822,-1.3344612,4.5196538,855,1981,120,.1655144,.2021242,3.1635914,-1.3719970,-1.2217973,4.5646119,4.6537004,0,0,0,0,0,0,1,0,0 
9,1983,1.5010000,25.0074005,.2373000,92.4875031,.4061316,3.2191718,-1.4384302,4.5270734,856,1982,120,.4762342,.1655144,3.1792822,-1.3344612,-1.3719970,4.5196538,4.5646119,0,0,0,0,0,0,0,1,0 
9,1984,1.4700000,24.1847000,.2448000,96.0539017,.3852624,3.1857202,-1.4073137,4.5649095,857,1983,120,.4061316,.4762342,3.2191718,-1.4384302,-1.3344612,4.5270734,4.5196538,0,0,0,0,0,0,0,0,1 
9,1977,1.2550000,25.9437008,.2615000,104.5512009,.2271356,3.2559288,-1.3413210,4.6496768,858,1984,121, , , , , , , ,0,1,0,0,0,0,0,0,0 
9,1978,1.3340000,23.2266998,.2502000,107.5437012,.2881819,3.1453025,-1.3854947,4.6778975,859,1977,121,.2271356, ,3.2559288,-1.3413210, ,4.6496768, ,0,0,1,0,0,0,0,0,0 
9,1979,1.3680000,23.5224991,.3159000,110.0803986,.3133498,3.1579573,-1.1523296,4.7012110,860,1978,121,.2881819,.2271356,3.1453025,-1.3854947,-1.3413210,4.6778975,4.6496768,0,0,0,1,0,0,0,0,0 
9,1980,1.3950000,25.4445000,.2960000,108.9508972,.3328944,3.2364995,-1.2173958,4.6908975,861,1979,121,.3133498,.2881819,3.1579573,-1.1523296,-1.3854947,4.7012110,4.6778975,0,0,0,0,1,0,0,0,0 
9,1981,1.4040000,26.1105003,.3840000,98.2966003,.3393253,3.2623374,-.9571127,4.5879893,862,1980,121,.3328944,.3133498,3.2364995,-1.2173958,-1.1523296,4.6908975,4.7012110,0,0,0,0,0,1,0,0,0 
9,1982,1.3450000,27.7334995,.3303000,92.5936966,.2963940,3.3226411,-1.1077540,4.5282211,863,1981,121,.3393253,.3328944,3.2623374,-.9571127,-1.2173958,4.5879893,4.6908975,0,0,0,0,0,0,1,0,0 
9,1983,1.3150001,29.1194992,.2976000,91.5326004,.2738367,3.3714080,-1.2120050,4.5166950,864,1982,121,.2963940,.3393253,3.3226411,-1.1077540,-.9571127,4.5282211,4.5879893,0,0,0,0,0,0,0,1,0 
9,1984,1.2960000,29.4030991,.2763000,94.6980972,.2592826,3.3811002,-1.2862680,4.5506940,865,1983,121,.2738367,.2963940,3.3714080,-1.2120050,-1.1077540,4.5166950,4.5282211,0,0,0,0,0,0,0,0,1 
9,1976,3.0539999,28.2073002,.5398000,103.7668991,1.1164522,3.3395808,-.6165566,4.6421471,866,1984,122, , , , , , , ,1,0,0,0,0,0,0,0,0 
9,1977,3.1600001,25.7612991,.5627000,106.9041977,1.1505721,3.2488732,-.5750087,4.6719332,867,1976,122,1.1164522, ,3.3395808,-.6165566, ,4.6421471, ,0,1,0,0,0,0,0,0,0 
9,1978,3.0730000,25.4160004,.6591000,109.4623032,1.1226543,3.2353790,-.4168800,4.6955800,868,1977,122,1.1505721,1.1164522,3.2488732,-.5750087,-.6165566,4.6719332,4.6421471,0,0,1,0,0,0,0,0,0 
9,1979,3.0090001,26.4507999,.6394000,111.9345016,1.1016078,3.2752864,-.4472250,4.7179141,869,1978,122,1.1226543,1.1505721,3.2353790,-.4168800,-.5750087,4.6955800,4.6719332,0,0,0,1,0,0,0,0,0 
9,1980,2.7210000,25.7973003,.5309000,100,1.0009995,3.2502699,-.6331816,4.6051702,870,1979,122,1.1016078,1.1226543,3.2752864,-.4472250,-.4168800,4.7179141,4.6955800,0,0,0,0,1,0,0,0,0 
9,1981,2.2379999,29.4372005,.4483000,93.1862030,.8055826,3.3822591,-.8022926,4.5345998,871,1980,122,1.0009995,1.1016078,3.2502699,-.6331816,-.4472250,4.6051702,4.7179141,0,0,0,0,0,1,0,0,0 
9,1982,1.7660000,30.7266006,.3666000,90.8163986,.5687171,3.4251287,-1.0034839,4.5088401,872,1981,122,.8055826,1.0009995,3.3822591,-.8022926,-.6331816,4.5345998,4.6051702,0,0,0,0,0,0,1,0,0 
9,1983,1.6730000,31.1674004,.3520000,93.6812973,.5146184,3.4393728,-1.0441241,4.5398984,873,1982,122,.5687171,.8055826,3.4251287,-1.0034839,-.8022926,4.5088401,4.5345998,0,0,0,0,0,0,0,1,0 
9,1976,.6120000,18.3722992,.1227000,103.7668991,-.4910230,2.9108441,-2.0980129,4.6421471,874,1983,123, , , , , , , ,1,0,0,0,0,0,0,0,0 
9,1977,.6260000,18.1238003,.1423000,106.9041977,-.4684049,2.8972261,-1.9498178,4.6719332,875,1976,123,-.4910230, ,2.9108441,-2.0980129, ,4.6421471, ,0,1,0,0,0,0,0,0,0 
9,1978,.6380000,18.5935993,.1390000,109.4623032,-.4494170,2.9228175,-1.9732814,4.6955800,876,1977,123,-.4684049,-.4910230,2.8972261,-1.9498178,-2.0980129,4.6719332,4.6421471,0,0,1,0,0,0,0,0,0 
9,1979,.6560000,19.7903996,.1307000,111.9345016,-.4215945,2.9851971,-2.0348506,4.7179141,877,1978,123,-.4494170,-.4684049,2.9228175,-1.9732814,-1.9498178,4.6955800,4.6719332,0,0,0,1,0,0,0,0,0 
9,1980,.6590000,18.8542995,.1186000,100,-.4170318,2.9367409,-2.1319988,4.6051702,878,1979,123,-.4215945,-.4494170,2.9851971,-2.0348506,-1.9732814,4.7179141,4.6955800,0,0,0,0,1,0,0,0,0 
9,1981,.6320000,20.2861996,.1083000,93.1862030,-.4588659,3.0099409,-2.2228501,4.5345998,879,1980,123,-.4170318,-.4215945,2.9367409,-2.1319988,-2.0348506,4.6051702,4.7179141,0,0,0,0,0,1,0,0,0 
9,1982,.6320000,20.1776009,.1195000,90.8163986,-.4588659,3.0045731,-2.1244390,4.5088401,880,1981,123,-.4588659,-.4170318,3.0099409,-2.2228501,-2.1319988,4.5345998,4.6051702,0,0,0,0,0,0,1,0,0 
9,1983,.6330000,18.9379997,.1156000,93.6812973,-.4572848,2.9411705,-2.1576192,4.5398984,881,1982,123,-.4588659,-.4588659,3.0045731,-2.1244390,-2.2228501,4.5088401,4.5345998,0,0,0,0,0,0,0,1,0 
2,1977,.1420000,34.4033012,.0720000,110.0250015,-1.9519281,3.5381525,-2.6310892,4.7007074,882,1983,124, , , , , , , ,0,1,0,0,0,0,0,0,0 
2,1978,.1340000,32.7509003,.0754000,109.4250031,-2.0099154,3.4889305,-2.5849481,4.6952395,883,1977,124,-1.9519281, ,3.5381525,-2.6310892, ,4.7007074, ,0,0,1,0,0,0,0,0,0 
2,1979,.1350000,32.6753006,.0727000,111.8249969,-2.0024805,3.4866195,-2.6214139,4.7169352,884,1978,124,-2.0099154,-1.9519281,3.4889305,-2.5849481,-2.6310892,4.6952395,4.7007074,0,0,0,1,0,0,0,0,0 
2,1980,.1310000,30.1466999,.0692000,110.0832977,-2.0325580,3.4060755,-2.6707544,4.7012372,885,1979,124,-2.0024805,-2.0099154,3.4866195,-2.6214139,-2.5849481,4.7169352,4.6952395,0,0,0,0,1,0,0,0,0 
2,1981,.1250000,31.6478996,.0618000,99.0832977,-2.0794415,3.4546719,-2.7838519,4.5959611,886,1980,124,-2.0325580,-2.0024805,3.4060755,-2.6707544,-2.6214139,4.7012372,4.7169352,0,0,0,0,0,1,0,0,0 
2,1982,.1260000,29.6343002,.0451000,89.1583023,-2.0714734,3.3889325,-3.0988731,4.4904137,887,1981,124,-2.0794415,-2.0325580,3.4546719,-2.7838519,-2.6707544,4.5959611,4.7012372,0,0,0,0,0,0,1,0,0 
2,1983,.1230000,29.3701992,.0411000,91.1500015,-2.0955708,3.3799806,-3.1917472,4.5125065,888,1982,124,-2.0714734,-2.0794415,3.3889325,-3.0988731,-2.7838519,4.4904137,4.5959611,0,0,0,0,0,0,0,1,0 
2,1984,.1220000,27.0972996,.0358000,93.9916992,-2.1037343,3.2994342,-3.3298075,4.5432067,889,1983,124,-2.0955708,-2.0714734,3.3799806,-3.1917472,-3.0988731,4.5125065,4.4904137,0,0,0,0,0,0,0,0,1 
8,1977,.4510000,19.8535004,.1110000,117.3392029,-.7962880,2.9883804,-2.1982250,4.7650690,890,1984,125, , , , , , , ,0,1,0,0,0,0,0,0,0 
8,1978,.4580000,19.4510994,.1039000,120.4718018,-.7808861,2.9679036,-2.2643263,4.7914157,891,1977,125,-.7962880, ,2.9883804,-2.1982250, ,4.7650690, ,0,0,1,0,0,0,0,0,0 
8,1979,.4540000,18.9776001,.1010000,119.1908035,-.7896581,2.9432592,-2.2926347,4.7807255,892,1978,125,-.7808861,-.7962880,2.9679036,-2.2643263,-2.1982250,4.7914157,4.7650690,0,0,0,1,0,0,0,0,0 
8,1980,.4460000,19.2194996,.0956000,116.3851013,-.8074363,2.9559255,-2.3475823,4.7569046,893,1979,125,-.7896581,-.7808861,2.9432592,-2.2926347,-2.2643263,4.7807255,4.7914157,0,0,0,0,1,0,0,0,0 
8,1981,.3990000,19.3864002,.0808000,99.3884964,-.9187939,2.9645717,-2.5157783,4.5990362,894,1980,125,-.8074363,-.7896581,2.9559255,-2.3475823,-2.2926347,4.7569046,4.7807255,0,0,0,0,0,1,0,0,0 
8,1982,.3700000,21.3976002,.0736000,92.5462036,-.9942523,3.0632787,-2.6091101,4.5277081,895,1981,125,-.9187939,-.8074363,2.9645717,-2.5157783,-2.3475823,4.5990362,4.7569046,0,0,0,0,0,0,1,0,0 
8,1983,.3640000,22.2703991,.0684000,91.5538025,-1.0106014,3.1032584,-2.6823823,4.5169268,896,1982,125,-.9942523,-.9187939,3.0632787,-2.6091101,-2.5157783,4.5277081,4.5990362,0,0,0,0,0,0,0,1,0 
8,1984,.3580000,22.3938007,.0619000,94.9406967,-1.0272223,3.1087842,-2.7822351,4.5532522,897,1983,125,-1.0106014,-.9942523,3.1032584,-2.6823823,-2.6091101,4.5169268,4.5277081,0,0,0,0,0,0,0,0,1 
